Year,Month,Chamber,CO2,Nitrogen,Treatment,Depth,SampleID,SO4,Cl,Salinity
2014,September,8,1,0,3,40,L8-40,5.886721772,130.8752355,8.38365147
2014,September,8,1,0,3,80,L8-80,6.114794136,161.5381495,10.34786101
2014,September,9,1,0,3,20,L9-20,6.249248284,153.5110691,9.833661092
2014,September,9,1,0,3,40,L9-40,7.437523394,151.5151537,9.705806445
2014,September,9,1,0,3,80,L9-80,6.746887087,163.0866234,10.44705339
2014,September,10,0,1,2,20,L10-20,5.815112289,150.0968745,9.614954099
2014,September,10,0,1,2,40,L10-40,5.60904242,145.9947955,9.352182509
2014,September,10,0,1,2,80,L10-80,6.457492202,187.0198138,11.98016929
2014,September,11,0,1,2,20,L11-20,5.291790393,143.0475261,9.163385884
2014,September,11,0,1,2,40,L11-40,4.783084841,146.1339859,9.361098789
2014,September,11,0,1,2,80,L11-80,3.750686213,166.7944429,10.68456944
2014,September,12,1,1,4,20,L12-20,4.363300062,134.5228745,8.617312471
2014,September,12,1,1,4,40,L12-40,6.40062383,144.2358025,9.239504674
2014,September,12,1,1,4,80,L12-80,5.514310667,150.2133766,9.622417009
2014,September,13,1,0,3,20,L13-20,5.585068621,138.44222,8.868378497
2014,September,13,1,0,3,40,L13-40,5.372164691,143.7545106,9.208674002
2014,September,13,1,0,3,80,L13-80,5.058652527,153.7893145,9.851484978
2014,September,14,0,1,2,20,L14-20,5.084360574,129.1157913,8.270944724
2014,September,14,0,1,2,40,L14-40,5.339266999,141.6652722,9.074841257
2014,September,14,0,1,2,80,L14-80,4.937997505,156.4636079,10.02279526
2014,September,15,1,1,4,20,L15-20,4.121060512,134.6937489,8.628258374
2014,September,15,1,1,4,40,L15-40,5.234592951,135.2282891,8.66250003
2014,September,15,1,1,4,80,L15-80,6.414678727,157.2100085,10.0706083
2014,September,16,0,0,1,20,L16-20,7.914943855,176.2888491,11.29276354
2014,September,16,0,0,1,40,L16-40,5.846303805,132.553859,8.49118098
2014,September,16,0,0,1,80,L16-80,6.288724267,159.8962567,10.2426844
2014,September,17,0,0,1,20,L17-20,5.709965689,132.1100818,8.462753437
2014,September,17,0,0,1,40,L17-40,3.865093575,102.3354697,6.555446867
2014,September,17,0,0,1,80,L17-80,3.440620711,114.1296502,7.310960253
2014,September,18,1,1,4,20,L18-20,3.918820961,141.0277969,9.034005768
2014,September,18,1,1,4,40,L18-40,2.242114785,110.98811,7.109719
2014,September,18,1,1,4,80,L18-80,2.729416719,145.119402,9.29610642
2014,September,19,1,0,3,20,L19-20,4.076466001,128.4951537,8.231187832
2014,September,19,1,0,3,40,L19-40,4.03977854,111.9498166,7.171324147
2014,September,19,1,0,3,80,L19-80,3.837283219,138.73222,8.88695536
2014,September,20,0,1,2,20,L20-20,6.548658765,150.5160226,9.641803951
2014,September,20,0,1,2,40,L20-40,6.811150967,147.4505162,9.445433286
2014,September,20,0,1,2,80,L20-80,6.128655646,157.4025331,10.08294108
2015,May,1,1,1,4,20,L1-20,7.128271746,132.0238278,8.457228163
2015,May,1,1,1,4,40,L1-40,6.042237149,156.821978,10.04575179
2015,May,1,1,1,4,80,L1-80,4.372972165,164.8323771,10.55888314
2015,May,2,0,0,1,20,L2-20,7.8267984,141.0209501,9.033567175
2015,May,2,0,0,1,40,L2-40,6.087793235,163.3455645,10.46364067
2015,May,2,0,0,1,80,L2-80,4.263300106,164.353592,10.52821305
2015,May,3,1,0,3,20,L3-20,6.18734172,143.8375966,9.213996338
2015,May,3,1,0,3,40,L3-40,4.886462371,152.5364594,9.771229395
2015,May,3,1,0,3,80,L3-80,4.831907552,153.0230934,9.802402268
2015,May,4,0,1,2,20,L4-20,5.481503595,106.7726818,6.839686469
2015,May,4,0,1,2,40,L4-40,5.780149049,151.4992787,9.704789517
2015,May,4,0,1,2,80,L4-80,5.190732033,191.1005208,12.24157182
2015,May,5,1,1,4,20,L5-20,7.726125074,143.0426116,9.163071068
2015,May,5,1,1,4,40,L5-40,6.160345521,151.0115234,9.673544817
2015,May,5,1,1,4,80,L5-80,5.487690224,159.0017395,10.18538328
2015,May,6,0,0,1,20,L6-20,5.983745384,127.8605283,8.190534899
2015,May,6,0,0,1,40,L6-40,6.248083168,162.4597561,10.40689742
2015,May,6,0,0,1,80,L6-80,4.924706987,164.0418772,10.50824517
2015,May,7,0,0,1,20,L7-20,5.361707961,124.7422584,7.990784301
2015,May,7,0,0,1,40,L7-40,6.640652898,158.768514,10.17044328
2015,May,7,0,0,1,80,L7-80,5.165985517,163.9162942,10.50020056
2015,May,8,1,0,3,20,L8-20,7.397108896,121.8717907,7.806907448
2015,May,8,1,0,3,40,L8-40,7.733436545,157.1000546,10.06356486
2015,May,8,1,0,3,80,L8-80,5.78802294,149.3587619,9.567671973
2015,May,9,1,0,3,20,L9-20,6.71882406,120.595545,7.725153513
2015,May,9,1,0,3,40,L9-40,6.908332293,150.0356688,9.611033376
2015,May,9,1,0,3,80,L9-80,6.306825333,165.118901,10.57723733
2015,May,10,0,1,2,20,L10-20,6.646710307,129.4282485,8.290960158
2015,May,10,0,1,2,40,L10-40,6.655654649,159.5180807,10.21845914
2015,May,10,0,1,2,80,L10-80,4.814797381,170.6153237,10.929328
2015,May,11,0,1,2,20,L11-20,3.915332048,90.45795646,5.794595344
2015,May,11,0,1,2,40,L11-40,5.107165541,144.789134,9.274950062
2015,May,11,0,1,2,80,L11-80,3.952227456,164.0815887,10.51078902
2015,May,12,1,1,4,20,L12-20,5.136234651,104.9403472,6.722310502
2015,May,12,1,1,4,40,L12-40,5.841160558,130.3955923,8.352926408
2015,May,12,1,1,4,80,L12-80,5.127290309,158.6073783,10.16012123
2015,May,13,1,0,3,20,L13-20,6.527638762,113.1177891,7.246142304
2015,May,13,1,0,3,40,L13-40,6.813298666,152.2546731,9.753178689
2015,May,13,1,0,3,80,L13-80,4.967410207,159.6646816,10.22785013
2015,May,14,0,1,2,20,L14-20,6.181045532,121.4262834,7.778369076
2015,May,14,0,1,2,40,L14-40,5.906566055,160.7697414,10.29863821
2015,May,14,0,1,2,80,L14-80,4.926042628,160.2866248,10.26769065
2015,May,15,1,1,4,20,L15-20,6.745098063,124.0928647,7.949185341
2015,May,15,1,1,4,40,L15-40,5.985388064,150.7353548,9.65585397
2015,May,15,1,1,4,80,L15-80,5.793643745,166.4583,10.66303675
2015,May,16,0,0,1,20,L16-20,6.318564781,106.070951,6.79473489
2015,May,16,0,0,1,40,L16-40,7.333747532,158.5407415,10.1558526
2015,May,16,0,0,1,80,L16-80,6.162597828,163.9194392,10.50040203
2015,May,17,0,0,1,20,L17-20,4.993684209,99.07631168,6.346671235
2015,May,17,0,0,1,40,L17-40,4.80193989,121.0808828,7.756243354
2015,May,17,0,0,1,80,L17-80,3.454139443,117.1804107,7.506386327
2015,May,18,1,1,4,20,L18-20,3.973470267,96.92172288,6.208652262
2015,May,18,1,1,4,40,L18-40,4.169686757,130.2612081,8.344318008
2015,May,18,1,1,4,80,L18-80,2.592687561,143.0188172,9.161546844
2015,May,19,1,0,3,20,L19-20,6.023960536,114.5404841,7.337277513
2015,May,19,1,0,3,40,L19-40,5.824389918,157.2091168,10.07055118
2015,May,19,1,0,3,80,L19-80,5.15691844,152.0836388,9.742222544
2015,May,20,0,1,2,20,L20-20,6.830069306,116.0498069,7.433961938
2015,May,20,0,1,2,40,L20-40,7.160450917,158.5296354,10.15514116
2015,May,20,0,1,2,80,L20-80,6.524284634,76.27432056,4.886017868
2015,July,1,1,1,4,20,L1-20,-99,-99,-99
2015,July,1,1,1,4,40,L1-40,-99,-99,-99
2015,July,1,1,1,4,80,L1-80,-99,-99,-99
2015,July,2,0,0,1,20,L2-20,-99,-99,-99
2015,July,2,0,0,1,40,L2-40,-99,-99,-99
2015,July,2,0,0,1,80,L2-80,-99,-99,-99
2015,July,3,1,0,3,20,L3-20,-99,-99,-99
2015,July,3,1,0,3,40,L3-40,-99,-99,-99
2015,July,3,1,0,3,80,L3-80,-99,-99,-99
2015,July,4,0,1,2,20,L4-20,-99,-99,-99
2015,July,4,0,1,2,40,L4-40,-99,-99,-99
2015,July,4,0,1,2,80,L4-80,-99,-99,-99
2015,July,5,1,1,4,20,L5-20,-99,-99,-99
2015,July,5,1,1,4,40,L5-40,-99,-99,-99
2015,July,5,1,1,4,80,L5-80,-99,-99,-99
2015,July,6,0,0,1,20,L6-20,-99,-99,-99
2015,July,6,0,0,1,40,L6-40,-99,-99,-99
2015,July,6,0,0,1,80,L6-80,-99,-99,-99
2015,July,7,0,0,1,20,L7-20,-99,-99,-99
2015,July,7,0,0,1,40,L7-40,-99,-99,-99
2015,July,7,0,0,1,80,L7-80,-99,-99,-99
2015,July,8,1,0,3,20,L8-20,-99,-99,-99
2015,July,8,1,0,3,40,L8-40,-99,-99,-99
2015,July,8,1,0,3,80,L8-80,-99,-99,-99
2015,July,9,1,0,3,20,L9-20,-99,-99,-99
2015,July,9,1,0,3,40,L9-40,-99,-99,-99
2015,July,9,1,0,3,80,L9-80,-99,-99,-99
2015,July,10,0,1,2,20,L10-20,-99,-99,-99
2015,July,10,0,1,2,40,L10-40,-99,-99,-99
2015,July,10,0,1,2,80,L10-80,-99,-99,-99
2015,July,11,0,1,2,20,L11-20,-99,-99,-99
2015,July,11,0,1,2,40,L11-40,-99,-99,-99
2015,July,11,0,1,2,80,L11-80,-99,-99,-99
2015,July,12,1,1,4,20,L12-20,-99,-99,-99
2015,July,12,1,1,4,40,L12-40,-99,-99,-99
2015,July,12,1,1,4,80,L12-80,-99,-99,-99
2015,July,13,1,0,3,20,L13-20,-99,-99,-99
2015,July,13,1,0,3,40,L13-40,-99,-99,-99
2015,July,13,1,0,3,80,L13-80,-99,-99,-99
2015,July,14,0,1,2,20,L14-20,-99,-99,-99
2015,July,14,0,1,2,40,L14-40,-99,-99,-99
2015,July,14,0,1,2,80,L14-80,-99,-99,-99
2015,July,15,1,1,4,20,L15-20,-99,-99,-99
2015,July,15,1,1,4,40,L15-40,-99,-99,-99
2015,July,15,1,1,4,80,L15-80,-99,-99,-99
2015,July,16,0,0,1,20,L16-20,-99,-99,-99
2015,July,16,0,0,1,40,L16-40,-99,-99,-99
2015,July,16,0,0,1,80,L16-80,-99,-99,-99
2015,July,17,0,0,1,20,L17-20,-99,-99,-99
2015,July,17,0,0,1,40,L17-40,-99,-99,-99
2015,July,17,0,0,1,80,L17-80,-99,-99,-99
2015,July,18,1,1,4,20,L18-20,-99,-99,-99
2015,July,18,1,1,4,40,L18-40,-99,-99,-99
2015,July,18,1,1,4,80,L18-80,-99,-99,-99
2015,July,19,1,0,3,20,L19-20,-99,-99,-99
2015,July,19,1,0,3,40,L19-40,-99,-99,-99
2015,July,19,1,0,3,80,L19-80,-99,-99,-99
2015,July,20,0,1,2,20,L20-20,-99,-99,-99
2015,July,20,0,1,2,40,L20-40,-99,-99,-99
2015,July,20,0,1,2,80,L20-80,-99,-99,-99
2015,September,1,1,1,4,20,L1-20,13.68259825,218.7419182,14.01222861
2015,September,1,1,1,4,40,L1-40,16.2238272,333.700914,21.3762892
2015,September,1,1,1,4,80,L1-80,11.35978478,339.4235684,21.74287186
2015,September,2,0,0,1,20,L2-20,6.125364941,129.5323103,8.297626163
2015,September,2,0,0,1,40,L2-40,5.31477854,161.8351396,10.36688565
2015,September,2,0,0,1,80,L2-80,7.500106051,276.567354,17.71641905
2015,September,3,1,0,3,20,L3-20,6.956179039,164.229213,10.52024556
2015,September,3,1,0,3,40,L3-40,3.551905802,135.2092412,8.661279853
2015,September,3,1,0,3,80,L3-80,4.979504055,168.0752102,10.76661302
2015,September,4,0,1,2,20,L4-20,4.595879601,102.4104739,6.560251499
2015,September,4,0,1,2,40,L4-40,10.64315658,241.8796023,15.49438584
2015,September,4,0,1,2,80,L4-80,10.93412664,315.6328265,20.21888095
2015,September,5,1,1,4,20,L5-20,16.91857455,257.095086,16.46906159
2015,September,5,1,1,4,40,L5-40,13.78056457,273.5413004,17.52257565
2015,September,5,1,1,4,80,L5-80,10.61396444,270.3619972,17.31891537
2015,September,6,0,0,1,20,L6-20,8.218284467,166.742615,10.68124944
2015,September,6,0,0,1,40,L6-40,7.99356519,203.6496728,13.04544729
2015,September,6,0,0,1,80,L6-80,4.98904242,173.1666488,11.09276116
2015,September,7,0,0,1,20,L7-20,6.284111042,144.9487616,9.285175515
2015,September,7,0,0,1,40,L7-40,5.326812227,136.8162736,8.764223378
2015,September,7,0,0,1,80,L7-80,11.71801622,275.9044824,17.67395672
2015,September,8,1,0,3,20,L8-20,17.84722084,231.9104937,14.85578319
2015,September,8,1,0,3,40,L8-40,15.44149407,247.9547616,15.88354931
2015,September,8,1,0,3,80,L8-80,10.99208671,212.7009901,13.62525793
2015,September,9,1,0,3,20,L9-20,16.66839364,221.9827588,14.21983086
2015,September,9,1,0,3,40,L9-40,13.29306301,242.9029506,15.55993965
2015,September,9,1,0,3,80,L9-80,13.65507486,270.5783695,17.33277578
2015,September,10,0,1,2,20,L10-20,7.528359326,126.0183639,8.072529257
2015,September,10,0,1,2,40,L10-40,14.27707112,264.3237489,16.93211636
2015,September,10,0,1,2,80,L10-80,10.85185901,297.4393907,19.0534431
2015,September,11,0,1,2,20,L11-20,12.27073612,200.9564231,12.8729227
2015,September,11,0,1,2,40,L11-40,14.05001248,308.578976,19.76702433
2015,September,11,0,1,2,80,L11-80,9.984360574,320.6859577,20.54257518
2015,September,12,1,1,4,20,L12-20,12.812801,199.7380423,12.79487548
2015,September,12,1,1,4,40,L12-40,14.57491266,247.7794922,15.87232188
2015,September,12,1,1,4,80,L12-80,12.41000312,301.5920028,19.31945176
2015,September,13,1,0,3,20,L13-20,13.3553587,185.0413484,11.85343245
2015,September,13,1,0,3,40,L13-40,12.70502495,236.5828886,15.15508816
2015,September,13,1,0,3,80,L13-80,10.95956956,285.511481,18.28936327
2015,September,14,0,1,2,20,L14-20,12.85867436,196.6374443,12.5962569
2015,September,14,0,1,2,40,L14-40,14.81577667,287.5332694,18.4188753
2015,September,14,0,1,2,80,L14-80,13.00975047,314.619165,20.15394767
2015,September,15,1,1,4,20,L15-20,16.55694323,237.9674358,15.2437797
2015,September,15,1,1,4,40,L15-40,14.21923893,262.2434894,16.79885878
2015,September,15,1,1,4,80,L15-80,11.66214286,270.9682877,17.35775322
2015,September,16,0,0,1,20,L16-20,16.51370243,209.5707024,13.42473749
2015,September,16,0,0,1,40,L16-40,16.40415159,271.4112525,17.38612872
2015,September,16,0,0,1,80,L16-80,13.75105739,292.3283498,18.72603928
2015,September,17,0,0,1,20,L17-20,11.87537742,187.6421805,12.02003695
2015,September,17,0,0,1,40,L17-40,7.335087336,162.5536587,10.41291265
2015,September,17,0,0,1,80,L17-80,10.37436057,254.0312102,16.27279536
2015,September,18,1,1,4,20,L18-20,10.96207112,191.0123103,12.23592122
2015,September,18,1,1,4,40,L18-40,8.48382408,207.023244,13.26155202
2015,September,18,1,1,4,80,L18-80,2.873652527,160.9802116,10.31212054
2015,September,19,1,0,3,20,L19-20,8.388137867,142.2432073,9.111862712
2015,September,19,1,0,3,40,L19-40,3.60558952,103.4166206,6.624703394
2015,September,19,1,0,3,80,L19-80,6.080212102,173.8722144,11.13795839
2015,September,20,0,1,2,20,L20-20,16.70696818,213.6863159,13.68837608
2015,September,20,0,1,2,40,L20-40,16.27714598,280.9054274,17.994308
2015,September,20,0,1,2,80,L20-80,4.882451653,90.71958533,5.811354805
2016,May,1,1,1,4,20,L1-20,9.023686728,176.2841016,11.29245942
2016,May,1,1,1,4,40,L1-40,7.324571935,180.1305952,11.53885869
2016,May,1,1,1,4,80,L1-80,5.065368588,170.4307109,10.91750204
2016,May,2,0,0,1,20,L2-20,8.079572962,167.073763,10.70246217
2016,May,2,0,0,1,40,L2-40,7.361855936,175.5956728,11.24835995
2016,May,2,0,0,1,80,L2-80,4.684864642,163.2889365,10.46001319
2016,May,3,1,0,3,20,L3-20,5.363226332,159.9727673,10.24758552
2016,May,3,1,0,3,40,L3-40,5.180948993,158.9216502,10.18025291
2016,May,3,1,0,3,80,L3-80,6.139562093,161.5024513,10.34557425
2016,May,4,0,1,2,20,L4-20,6.522965907,160.093103,10.255294
2016,May,4,0,1,2,40,L4-40,6.471596838,174.8647786,11.20154021
2016,May,4,0,1,2,80,L4-80,4.859892315,162.7984852,10.42859578
2016,May,5,1,1,4,20,L5-20,6.360366234,163.5069929,10.47398148
2016,May,5,1,1,4,40,L5-40,6.654702711,172.7287729,11.06471165
2016,May,5,1,1,4,80,L5-80,5.555238939,159.2200226,10.19936609
2016,May,6,0,0,1,20,L6-20,5.882923884,157.7841805,10.1073887
2016,May,6,0,0,1,40,L6-40,6.285591098,173.1115938,11.08923444
2016,May,6,0,0,1,80,L6-80,5.653005876,164.5545952,10.54108894
2016,May,7,0,0,1,20,L7-20,8.085579829,164.0853258,10.51102841
2016,May,7,0,0,1,40,L7-40,7.524869875,175.7637489,11.25912659
2016,May,7,0,0,1,80,L7-80,5.071168322,157.2059944,10.07035117
2016,May,8,1,0,3,20,L8-20,7.273202866,151.5501664,9.708049294
2016,May,8,1,0,3,40,L8-40,7.503120875,170.9281834,10.94936921
2016,May,8,1,0,3,80,L8-80,5.735652079,152.7070804,9.782159062
2016,May,9,1,0,3,20,L9-20,7.516998808,169.6720536,10.86890386
2016,May,9,1,0,3,40,L9-40,8.257707635,176.6632045,11.31674405
2016,May,9,1,0,3,80,L9-80,6.411528169,161.5550522,10.34894377
2016,May,10,0,1,2,20,L10-20,7.615594279,159.7711537,10.23467053
2016,May,10,0,1,2,40,L10-40,7.66654908,173.8268999,11.13505563
2016,May,10,0,1,2,80,L10-80,5.521683338,163.9016107,10.49925996
2016,May,11,0,1,2,20,L11-20,6.733620514,145.2396107,9.303806769
2016,May,11,0,1,2,40,L11-40,6.719328314,168.5981241,10.80010992
2016,May,11,0,1,2,80,L11-80,3.948919882,154.8839859,9.921607601
2016,May,12,1,1,4,20,L12-20,5.553167606,156.7617264,10.04189218
2016,May,12,1,1,4,40,L12-40,7.518138042,175.0170917,11.21129711
2016,May,12,1,1,4,80,L12-80,5.549024939,162.6904316,10.42167407
2016,May,13,1,0,3,20,L13-20,6.879235253,161.440048,10.34157681
2016,May,13,1,0,3,40,L13-40,7.067726593,166.9583272,10.69506757
2016,May,13,1,0,3,80,L13-80,5.616550408,154.8383724,9.918685682
2016,May,14,0,1,2,20,L14-20,6.863907385,158.4541016,10.15030261
2016,May,14,0,1,2,40,L14-40,6.189688362,167.9849055,10.76082827
2016,May,14,0,1,2,80,L14-80,6.092957091,166.342378,10.655611
2016,May,15,1,1,4,20,L15-20,7.022778658,160.7941128,10.3001994
2016,May,15,1,1,4,40,L15-40,7.38505487,175.8878702,11.26707758
2016,May,15,1,1,4,80,L15-80,6.06064429,162.32422,10.39821524
2016,May,16,0,0,1,20,L16-20,7.548275943,153.7961269,9.851921369
2016,May,16,0,0,1,40,L16-40,8.837680988,183.7314245,11.76952115
2016,May,16,0,0,1,80,L16-80,6.858521918,165.4098787,10.59587682
2016,May,17,0,0,1,20,L17-20,6.609133376,145.4627221,9.318098875
2016,May,17,0,0,1,40,L17-40,5.756572546,152.0623639,9.740859716
2016,May,17,0,0,1,80,L17-80,3.97046175,122.7886206,7.865637876
2016,May,18,1,1,4,20,L18-20,4.829754413,124.8378646,7.996908656
2016,May,18,1,1,4,40,L18-40,4.918303917,152.2415261,9.752336515
2016,May,18,1,1,4,80,L18-80,3.23513839,139.1013456,8.910600859
2016,May,19,1,0,3,20,L19-20,5.439658535,149.5026403,9.57688856
2016,May,19,1,0,3,40,L19-40,6.650560044,159.4024401,10.21105142
2016,May,19,1,0,3,80,L19-80,4.762332511,141.8340423,9.085652358
2016,May,20,0,1,2,20,L20-20,9.34619334,163.9021213,10.49929267
2016,May,20,0,1,2,40,L20-40,6.293255032,173.3882313,11.10695533
2016,May,20,0,1,2,80,L20-80,7.529219676,166.8763724,10.68981769
2016,July,1,1,1,4,20,L1-20,7.161510848,160.8605794,10.30445712
2016,July,1,1,1,4,40,L1-40,6.445829886,162.1196436,10.38511045
2016,July,1,1,1,4,80,L1-80,5.147272646,166.7085564,10.67906771
2016,July,2,0,0,1,20,L2-20,7.441370905,164.2616464,10.52232319
2016,July,2,0,0,1,40,L2-40,6.681673119,162.841082,10.43132446
2016,July,2,0,0,1,80,L2-80,4.556910356,159.9585157,10.24667259
2016,July,3,1,0,3,20,L3-20,4.584624653,149.9263772,9.604032361
2016,July,3,1,0,3,40,L3-40,5.08945959,156.1398856,10.00205821
2016,July,3,1,0,3,80,L3-80,5.81003131,158.0417631,10.12388897
2016,July,4,0,1,2,20,L4-20,6.361056743,162.838957,10.43118834
2016,July,4,0,1,2,40,L4-40,6.512126832,172.9975332,11.08192793
2016,July,4,0,1,2,80,L4-80,4.890568754,159.9733907,10.24762546
2016,July,5,1,1,4,20,L5-20,4.484092399,123.3457791,7.901328419
2016,July,5,1,1,4,40,L5-40,6.49691114,169.1778405,10.83724549
2016,July,5,1,1,4,80,L5-80,5.576361748,162.9292697,10.4369736
2016,July,6,0,0,1,20,L6-20,5.185101086,155.5225722,9.96251426
2016,July,6,0,0,1,40,L6-40,7.07782454,182.0585453,11.6623596
2016,July,6,0,0,1,80,L6-80,5.999684048,159.3528899,10.20787732
2016,July,7,0,0,1,20,L7-20,7.005006583,161.4683302,10.34338852
2016,July,7,0,0,1,40,L7-40,7.170748947,170.7545926,10.93824931
2016,July,7,0,0,1,80,L7-80,5.156843371,160.4600163,10.2787978
2016,July,8,1,0,3,20,L8-20,6.626787943,152.8748187,9.792904066
2016,July,8,1,0,3,40,L8-40,7.391919905,166.2049615,10.64680836
2016,July,8,1,0,3,80,L8-80,6.226289181,158.9385143,10.18133319
2016,July,9,1,0,3,20,L9-20,6.493107216,155.6543224,9.970953933
2016,July,9,1,0,3,40,L9-40,7.539729488,169.3106532,10.84575322
2016,July,9,1,0,3,80,L9-80,6.263784995,151.3522541,9.695371398
2016,July,10,0,1,2,20,L10-20,7.09358365,169.0960279,10.83200472
2016,July,10,0,1,2,40,L10-40,6.718082097,163.904646,10.4994544
2016,July,10,0,1,2,80,L10-80,4.692764752,142.8533052,9.150944455
2016,July,11,0,1,2,20,L11-20,7.070216693,152.1767552,9.748187414
2016,July,11,0,1,2,40,L11-40,6.589835547,171.6768439,10.99732702
2016,July,11,0,1,2,80,L11-80,4.135218309,153.4368819,9.828908798
2016,July,12,1,1,4,20,L12-20,4.643313752,154.5525084,9.900373768
2016,July,12,1,1,4,40,L12-40,7.391919905,172.151782,11.02775068
2016,July,12,1,1,4,80,L12-80,5.284003086,152.6091933,9.775888597
2016,July,13,1,0,3,20,L13-20,5.913824069,157.7623252,10.10598869
2016,July,13,1,0,3,40,L13-40,7.388115981,170.8650928,10.94532774
2016,July,13,1,0,3,80,L13-80,6.352362062,158.361576,10.14437559
2016,July,14,0,1,2,20,L14-20,5.825247003,153.2466942,9.816725723
2016,July,14,0,1,2,40,L14-40,6.572446184,163.8833959,10.49809316
2016,July,14,0,1,2,80,L14-80,5.35301712,160.219891,10.26341581
2016,July,15,1,1,4,20,L15-20,5.766557903,150.6584407,9.650926994
2016,July,15,1,1,4,40,L15-40,6.082826939,161.9230808,10.372519
2016,July,15,1,1,4,80,L15-80,6.684118498,171.736344,11.00113848
2016,July,16,0,0,1,20,L16-20,7.871214216,166.0647114,10.63782419
2016,July,16,0,0,1,40,L16-40,8.635259343,174.734723,11.1932091
2016,July,16,0,0,1,80,L16-80,7.001746077,167.6967135,10.74236723
2016,July,17,0,0,1,20,L17-20,6.508866326,158.8609517,10.17636467
2016,July,17,0,0,1,40,L17-40,5.782317013,156.6700738,10.03602109
2016,July,17,0,0,1,80,L17-80,4.017296692,124.4730931,7.973542069
2016,July,18,1,1,4,20,L18-20,5.989359114,159.6153277,10.2246886
2016,July,18,1,1,4,40,L18-40,5.88882686,161.0327046,10.31548315
2016,July,18,1,1,4,80,L18-80,5.537779099,152.4476931,9.765543192
2016,July,19,1,0,3,20,L19-20,4.976428732,154.5121334,9.897787416
2016,July,19,1,0,3,40,L19-40,6.440939128,156.9803242,10.05589515
2016,July,19,1,0,3,80,L19-80,4.601470598,138.1836115,8.851812512
2016,July,20,0,1,2,20,L20-20,8.226609317,168.3097769,10.78163893
